red_mean,green_mean,blue_mean
131.2733,119.5727,103.7964
131.2733,119.5727,103.7964
132.2433,120.2123,104.761
132.2433,120.2123,104.761
132.9425,121.3314,105.6867
132.9425,121.3314,105.6867
132.6655,120.6869,105.1983
132.6655,120.6869,105.1983
131.737,120.2428,104.5814
131.737,120.2428,104.5814
130.4006,118.7725,103.1286
130.4006,118.7725,103.1286
130.6416,118.8667,103.3834
130.6416,118.8667,103.3834
132.9608,121.449,106.0694
132.9608,121.449,106.0694
131.5565,119.9998,104.6882
131.5565,119.9998,104.6882
128.6291,117.4368,102.3651
128.6291,117.4368,102.3651
130.0983,119.0219,103.7411
130.0983,119.0219,103.7411
132.7444,121.9538,106.5611
132.7444,121.9538,106.5611
134.0491,122.788,107.4077
134.0491,122.788,107.4077
135.7068,124.5892,108.9393
135.7068,124.5892,108.9393
135.2003,124.1635,108.8188
135.2003,124.1635,108.8188
134.1111,122.9269,107.43
134.1111,122.9269,107.43
132.9945,121.589,106.2166
132.9945,121.589,106.2166
132.0118,120.4355,104.9494
132.0118,120.4355,104.9494
131.7463,120.3225,105.0202
131.7463,120.3225,105.0202
130.9892,119.6363,104.5155
130.9892,119.6363,104.5155
132.242,121.1238,105.7818
132.242,121.1238,105.7818
132.0279,120.9248,105.8249
132.0279,120.9248,105.8249
131.5536,120.4053,105.3361
131.5536,120.4053,105.3361
131.343,120.4926,105.6225
131.343,120.4926,105.6225
131.902,121.2163,106.1666
131.902,121.2163,106.1666
131.5993,120.9301,105.8184
131.5993,120.9301,105.8184
132.106,121.2633,106.3418
132.106,121.2633,106.3418
132.0601,121.2279,106.2718
132.0601,121.2279,106.2718
132.0113,121.219,106.2344
132.0113,121.219,106.2344
131.4395,120.7358,105.8418
131.4395,120.7358,105.8418
132.0291,121.4217,106.349
132.0291,121.4217,106.349
131.4476,120.6357,105.659
131.4476,120.6357,105.659
131.4951,120.6029,105.4646
131.4951,120.6029,105.4646
132.0662,121.248,106.0016
132.0662,121.248,106.0016
131.2331,120.3986,105.2513
131.2331,120.3986,105.2513
131.6841,120.826,105.6354
131.6841,120.826,105.6354
132.9742,121.8943,106.5082
132.9742,121.8943,106.5082
132.7763,122.0088,106.5033
132.7763,122.0088,106.5033
132.2056,120.9141,105.5492
132.2056,120.9141,105.5492
132.1392,120.6176,105.2912
132.1392,120.6176,105.2912
133.2231,121.948,106.4245
133.2231,121.948,106.4245
132.8404,121.791,106.5696
132.8404,121.791,106.5696
132.5325,121.693,106.3042
132.5325,121.693,106.3042
134.0646,123.4486,107.9832
134.0646,123.4486,107.9832
133.3951,122.7334,107.7476
133.3951,122.7334,107.7476
134.1413,123.8674,108.8115
134.1413,123.8674,108.8115
134.3794,124.3284,109.5774
134.3794,124.3284,109.5774
133.8873,123.696,109.0618
133.8873,123.696,109.0618
133.6751,123.7472,109.0071
134.7077,124.9248,109.9727
133.8795,123.8594,109.0105
133.8795,123.8594,109.0105
133.8827,123.7698,109.0828
133.8827,123.7698,109.0828
133.5739,123.6388,109.0251
133.5739,123.6388,109.0251
134.1037,124.4503,109.8227
134.1037,124.4503,109.8227
136.2918,126.743,111.7295
136.2918,126.743,111.7295
129.0303,115.6091,97.8048
129.0303,115.6091,97.8048
129.0818,115.765,97.9927
129.0818,115.765,97.9927
128.9585,115.9189,98.2528
128.9585,115.9189,98.2528
127.2981,115.0418,99.0925
127.2981,115.0418,99.0925
128.3715,115.9725,100.0275
128.3715,115.9725,100.0275
129.385,117.3005,101.69
129.385,117.3005,101.69
129.9518,117.9497,102.2042
129.9518,117.9497,102.2042
130.0903,118.3224,102.8203
130.0903,118.3224,102.8203
128.6704,117.0127,101.4426
128.6704,117.0127,101.4426
129.7787,117.6338,101.8557
129.7787,117.6338,101.8557
129.969,117.32,100.9941
129.969,117.32,100.9941
129.5058,116.8918,100.5977
129.5058,116.8918,100.5977
129.3897,116.4114,99.9139
129.3897,116.4114,99.9139
130.1637,117.3024,100.76
130.1637,117.3024,100.76
128.7638,115.5563,99.1972
128.7638,115.5563,99.1972
127.8334,114.8116,98.142
127.8334,114.8116,98.142
127.0293,114.0765,97.7274
127.0293,114.0765,97.7274
127.8907,114.7704,98.3993
127.8907,114.7704,98.3993
132.0776,118.8692,102.0082
132.0776,118.8692,102.0082
134.8695,121.799,105.1208
134.8695,121.799,105.1208
134.7934,122.4109,106.4714
134.7934,122.4109,106.4714
134.3317,121.6234,105.3886
134.3317,121.6234,105.3886
133.8112,121.3994,105.2661
133.8112,121.3994,105.2661
135.1012,122.7384,106.6951
135.1012,122.7384,106.6951
136.4384,123.9145,107.6231
136.4384,123.9145,107.6231
137.7543,125.1534,108.6741
137.7543,125.1534,108.6741
139.1817,126.5656,110.1149
139.1817,126.5656,110.1149
138.5352,125.3638,107.9355
138.5352,125.3638,107.9355
138.8527,125.176,107.3369
138.8527,125.176,107.3369
139.5323,125.9261,108.2342
139.5323,125.9261,108.2342
139.1409,125.7812,108.0194
139.1409,125.7812,108.0194
139.4757,126.1639,108.4426
139.4757,126.1639,108.4426
139.1886,125.7429,107.9738
139.1886,125.7429,107.9738
138.7246,125.1818,107.4944
138.7246,125.1818,107.4944
138.9541,125.3936,107.7241
138.9541,125.3936,107.7241
138.9861,125.6651,107.9059
138.9861,125.6651,107.9059
138.2691,124.996,106.8854
138.2691,124.996,106.8854
137.9095,124.3957,106.1891
137.9095,124.3957,106.1891
137.4728,123.7578,105.3209
137.4728,123.7578,105.3209
138.1332,124.6362,106.7254
138.1332,124.6362,106.7254
139.5303,124.8004,106.2561
139.5303,124.8004,106.2561
141.3204,126.2384,107.7335
141.3204,126.2384,107.7335
145.0302,129.0734,111.2155
145.0302,129.0734,111.2155
148.7215,130.5059,110.3655
148.7215,130.5059,110.3655
151.4376,131.089,108.4851
151.4376,131.089,108.4851
153.0814,132.4524,109.6215
153.0814,132.4524,109.6215
157.0059,136.6642,114.1117
157.0059,136.6642,114.1117
156.2885,136.4141,114.6122
156.2885,136.4141,114.6122
157.8955,139.0876,118.6009
157.8955,139.0876,118.6009
155.1708,136.5799,116.3084
155.1708,136.5799,116.3084
151.9163,133.1835,112.6798
151.9163,133.1835,112.6798
152.1549,133.1352,111.7078
152.1549,133.1352,111.7078
152.8286,133.9512,113.0176
152.8286,133.9512,113.0176
152.8792,134.2733,113.5191
152.8792,134.2733,113.5191
153.4392,134.3931,112.5304
153.4392,134.3931,112.5304
153.1495,134.7171,113.3579
153.1495,134.7171,113.3579
153.1639,133.9037,112.1167
153.1639,133.9037,112.1167
151.1292,131.7231,109.9959
151.1292,131.7231,109.9959
149.4101,129.8526,107.8865
149.4101,129.8526,107.8865
148.6415,128.9116,106.7477
148.6415,128.9116,106.7477
145.0691,124.7577,102.0771
145.0691,124.7577,102.0771
142.4922,121.3691,97.9882
142.4922,121.3691,97.9882
139.001,117.0373,92.3702
139.001,117.0373,92.3702
142.0538,120.5897,96.7089
142.0538,120.5897,96.7089
142.0978,121.1624,97.5993
142.0978,121.1624,97.5993
143.3864,122.5037,99.3831
143.3864,122.5037,99.3831
145.5456,125.217,102.8927
145.5456,125.217,102.8927
145.3675,125.3087,103.0387
145.3675,125.3087,103.0387
144.9378,124.9392,103.3887
144.9378,124.9392,103.3887
145.6221,125.7824,104.2494
145.6221,125.7824,104.2494
146.1009,126.4827,105.0284
146.1009,126.4827,105.0284
145.2285,125.1248,103.5116
145.2285,125.1248,103.5116
144.5271,124.2759,102.199
144.5271,124.2759,102.199
144.1945,123.4656,101.2576
144.1945,123.4656,101.2576
142.8952,122.0705,99.4676
142.8952,122.0705,99.4676
142.3441,120.7761,97.3667
142.3441,120.7761,97.3667
138.8236,118.1886,94.8998
138.8236,118.1886,94.8998
136.3102,116.8516,94.1329
136.3102,116.8516,94.1329
134.4788,117.0631,95.2679
134.4788,117.0631,95.2679
133.7215,118.3377,98.1657
133.7215,118.3377,98.1657
135.2398,120.6766,101.7851
135.2398,120.6766,101.7851
135.8917,122.4332,104.9091
135.8917,122.4332,104.9091
135.326,121.8247,104.2951
135.326,121.8247,104.2951
133.5594,119.8907,101.9861
133.5594,119.8907,101.9861
133.8476,120.3682,102.1531
133.8476,120.3682,102.1531
134.2501,120.9474,102.5634
134.2501,120.9474,102.5634
132.5377,119.7996,102.649
132.5377,119.7996,102.649
132.4322,119.7327,102.5998
132.4322,119.7327,102.5998
131.7399,119.1719,101.8911
131.7399,119.1719,101.8911
130.4785,117.9173,100.8606
130.4785,117.9173,100.8606
129.0133,116.6456,99.7532
129.0133,116.6456,99.7532
128.1509,115.8934,98.7028
128.1509,115.8934,98.7028
128.0151,115.6372,98.5395
128.0151,115.6372,98.5395
127.4787,115.0706,97.8858
127.4787,115.0706,97.8858
127.4318,115.0314,97.9162
127.4318,115.0314,97.9162
127.9119,115.4825,98.2799
127.9119,115.4825,98.2799
127.8817,115.6543,98.4373
127.8817,115.6543,98.4373
127.8811,115.6804,98.6854
127.8811,115.6804,98.6854
126.9897,114.6665,98.0596
126.9897,114.6665,98.0596
126.0997,114.1118,97.533
126.0997,114.1118,97.533
125.3353,113.345,96.9621
125.3353,113.345,96.9621
125.1896,113.2541,96.8861
125.1896,113.2541,96.8861
124.56,112.4487,96.6935
124.56,112.4487,96.6935
124.6424,112.5976,96.7885
124.6424,112.5976,96.7885
126.5375,114.55,98.6368
126.5375,114.55,98.6368
129.1185,116.8364,100.7875
129.1185,116.8364,100.7875
130.0744,117.8245,101.5805
130.0744,117.8245,101.5805
132.6128,121.0257,104.9419
132.6128,121.0257,104.9419
136.9195,123.4205,106.8653
136.9195,123.4205,106.8653
137.2665,122.8925,105.401
137.2665,122.8925,105.401
135.7334,120.2477,101.0912
135.7334,120.2477,101.0912
137.0445,121.491,102.7969
137.0445,121.491,102.7969
135.3302,121.5712,103.7414
135.3302,121.5712,103.7414
135.3711,121.4509,103.28
135.3711,121.4509,103.28
134.2662,121.7028,104.714
134.2662,121.7028,104.714
135.1099,122.9269,106.8361
135.1099,122.9269,106.8361
134.342,122.2127,106.5378
134.342,122.2127,106.5378
134.839,123.2053,107.6026
134.839,123.2053,107.6026
134.5715,122.6117,107.1234
134.5715,122.6117,107.1234
133.9934,121.7545,105.7865
133.9934,121.7545,105.7865
131.4541,119.2562,103.4312
131.4541,119.2562,103.4312
130.5466,118.4876,102.7374
130.5466,118.4876,102.7374
130.1185,117.9047,102.2332
130.1185,117.9047,102.2332
130.0065,117.949,102.36
130.0065,117.949,102.36
129.7199,117.7793,102.0409
129.7199,117.7793,102.0409
129.6527,117.6367,102.2719
129.6527,117.6367,102.2719
130.7125,118.8307,103.0719
130.7125,118.8307,103.0719
130.233,118.1997,102.2306
130.0026,117.7377,101.6422
130.0026,117.7377,101.6422
129.731,117.3581,100.8182
129.731,117.3581,100.8182
130.0622,117.6194,100.7791
130.0622,117.6194,100.7791
132.7178,120.2426,103.3848
132.7178,120.2426,103.3848
136.2573,123.7997,107.0174
136.2573,123.7997,107.0174
137.6975,125.3195,108.6968
137.6975,125.3195,108.6968
137.9543,125.5458,108.9943
137.9543,125.5458,108.9943
138.5456,126.3134,109.7659
138.5456,126.3134,109.7659
141.8667,130.2423,114.501
141.8667,130.2423,114.501
143.6757,130.2912,113.0691
143.6757,130.2912,113.0691
138.9014,124.9859,107.7087
138.9014,124.9859,107.7087
136.5816,122.7159,105.2644
136.5816,122.7159,105.2644
135.7221,122.0129,104.8041
135.7221,122.0129,104.8041
134.7616,121.3766,104.4123
134.7616,121.3766,104.4123
134.9706,122.1508,105.9379
134.9706,122.1508,105.9379
136.7775,123.3282,107.2306
136.7775,123.3282,107.2306
136.5146,122.398,106.1961
136.5146,122.398,106.1961
136.3354,121.5377,105.0092
136.3354,121.5377,105.0092
136.2759,121.7223,105.3238
136.2759,121.7223,105.3238
137.0769,121.5539,104.5895
137.0769,121.5539,104.5895
137.5938,121.3522,103.5328
137.5938,121.3522,103.5328
137.2992,121.3239,103.8471
137.2992,121.3239,103.8471
136.4862,120.5736,103.1045
136.4862,120.5736,103.1045
136.7968,121.0072,103.6917
136.7968,121.0072,103.6917
136.6593,121.0696,103.7686
136.6593,121.0696,103.7686
136.8671,120.3555,102.4238
136.8671,120.3555,102.4238
137.1831,120.8724,103.0449
137.1831,120.8724,103.0449
138.8046,121.7107,102.5624
130.5026,119.386,102.5305
135.5719,117.1579,95.7457
130.6753,119.723,102.8172
134.0948,117.8112,97.8466
131.087,120.0357,103.0262
134.7401,121.3429,102.5745
131.6985,120.4633,103.2983
136.5046,123.6119,105.3313
131.9199,120.6125,103.1959
136.4398,124.1411,106.4355
131.84,120.6163,103.252
135.5859,122.8545,104.6725
132.2991,121.2291,103.9436
136.7923,124.1232,105.9669
132.9455,121.2544,103.7029
137.2932,124.6525,106.9402
132.6701,121.303,103.7689
137.6548,124.9869,107.127
132.6347,121.0904,103.6837
136.2923,123.6368,105.4373
133.1406,121.6529,103.894
136.3122,123.5742,105.4069
133.3112,121.1411,102.8954
137.6979,125.0304,107.0872
134.0593,121.4977,102.4079
138.1043,125.5091,107.5984
134.9139,121.5587,101.7178
138.5367,125.8387,108.1264
133.7553,120.7581,101.7351
138.579,125.9909,108.0987
133.5565,120.3598,101.1718
138.1013,125.6118,107.6941
133.6776,120.242,100.9027
137.5074,124.9127,107.0831
133.9734,121.0235,102.4302
137.9806,125.4436,107.5247
136.7897,123.1339,103.6091
136.9608,124.4373,106.5302
136.9646,123.2633,104.018
136.9552,124.3985,106.415
135.4299,122.0449,103.5023
137.2108,124.7087,106.5537
134.6775,121.693,103.1521
137.254,124.371,106.2074
132.9432,120.1899,102.2808
136.1749,123.4623,105.1901
132.9954,120.4303,102.5873
135.5433,122.7339,104.7239
132.5605,120.2154,102.6443
134.5187,122.0361,103.9388
131.8852,118.9676,100.4295
133.822,121.409,103.317
133.3305,120.6235,102.0742
132.2715,119.8076,101.8612
132.7209,120.5134,102.3376
130.7559,118.3325,100.4686
133.2074,121.1992,103.3512
129.5745,117.1154,99.4856
133.9902,121.8981,102.7161
128.7722,116.425,98.7826
134.4419,122.6237,104.1841
128.7722,116.4449,98.6786
134.6256,123.3401,105.284
128.9837,116.8183,99.1855
135.2016,122.8961,103.8277
128.9945,116.7835,99.3039
135.183,122.7616,103.4364
129.9838,117.661,100.1129
134.9071,122.4529,103.0587
132.5372,120.471,102.864
134.3362,122.0549,102.8295
136.8095,124.9527,107.7334
134.4344,121.9364,102.6051
137.452,125.4749,109.1608
134.4059,121.9827,102.5023
135.8798,123.8997,107.2252
134.7198,121.9142,102.7705
137.1017,125.2708,108.7477
136.4458,123.5733,104.2869
137.0913,125.6635,109.4086
139.4906,127.0628,108.6975
136.2547,125.0842,108.8295
138.1016,126.7795,109.4221
136.9393,125.9101,109.9172
138.0602,127.3966,109.7636
137.579,126.7968,111.132
128.2877,117.961,101.3391
136.527,125.4658,110.1626
127.9582,117.8415,101.3461
135.3146,124.4842,109.4224
128.2529,118.3221,102.2286
133.3659,122.4138,107.5914
130.6593,120.4314,104.0421
132.0016,121.3181,106.286
130.9347,120.4226,103.9025
131.3737,120.547,105.8144
131.2249,120.4896,103.8545
130.9747,120.3377,105.7493
129.0599,118.367,102.1213
130.4468,120.5101,106.0603
129.1995,118.6899,102.3883
130.92,121.1732,106.8521
129.3981,118.6174,102.2462
129.9132,119.9535,106.0488
128.384,117.4663,101.8256
131.0132,113.9752,96.973
127.7407,117.0705,101.8219
130.6966,113.7352,96.5634
128.3115,117.8803,102.2267
130.6901,113.6975,96.6362
129.5891,118.2241,102.0501
131.2577,114.3246,97.2474
129.7187,118.4489,102.6826
132.1324,115.48,98.4188
129.2117,118.0827,102.3808
132.3478,115.585,98.9614
128.7395,118.1432,102.8373
132.0084,115.4758,99.0483
128.4618,117.8806,103.0491
132.1036,115.6633,99.048
127.7127,117.5016,102.9405
133.493,117.1657,100.5618
128.2607,118.396,104.1503
133.438,116.9817,100.1104
128.7803,118.7591,104.5124
133.6074,116.7088,99.7046
129.9648,119.2946,104.4173
134.5099,118.1069,101.5887
130.3758,119.7837,104.9594
135.7226,118.5101,100.4432
130.2476,119.6853,105.0623
135.0046,118.0953,100.5577
130.0039,119.7283,105.1058
135.2365,118.65,100.6766
129.7377,119.3385,105.3326
134.8474,118.172,100.2946
129.9919,119.713,105.7035
134.4989,117.943,100.0352
131.1341,120.6296,105.1941
132.2715,115.7302,98.1253
132.6716,121.9035,106.6295
129.2073,112.6964,95.3288
133.454,122.8294,107.4197
127.8635,111.0935,93.3874
133.6532,122.8882,107.6028
129.2434,112.0923,94.0013
133.266,122.5253,107.2661
130.7293,113.3666,94.7948
133.5396,122.8019,107.4412
134.6153,116.1693,93.2284
134.6298,123.8442,108.3731
137.598,117.9232,92.9078
134.5441,123.6097,108.2722
139.4916,118.9149,91.7106
134.831,123.645,108.0238
139.8798,119.4017,92.206
135.108,123.9528,108.1387
140.7686,119.7882,91.4454
137.5722,126.1597,109.6815
140.5993,119.8239,91.5767
137.6242,125.6633,109.1053
140.7128,119.4756,91.2374
136.7138,124.7219,107.6609
140.4527,119.0646,90.6302
136.0597,124.1977,106.7025
141.2044,119.5405,91.0315
137.8736,125.1387,106.7708
141.0072,119.488,90.8286
139.2446,125.5216,106.1805
139.0938,117.9384,89.747
139.3572,126.0884,106.8955
135.7103,115.1452,87.4119
138.6428,125.0982,105.624
131.538,112.5423,87.6015
137.9669,124.3781,104.4605
130.2904,112.1229,89.6089
136.3074,123.9198,104.3634
129.2677,111.7192,90.5458
134.2295,122.1138,102.8778
129.8332,112.1576,91.9241
132.2551,121.152,103.9312
130.2726,112.6644,92.219
132.8321,121.7412,104.7331
131.6245,113.9491,93.0832
132.6875,121.1505,104.2222
130.6131,113.0627,93.3618
132.4221,120.6506,103.7453
130.7966,113.0128,93.5382
132.2753,120.3121,103.2701
130.2417,112.8781,95.1572
130.9617,118.8982,102.1489
130.8142,113.2833,95.3519
131.2134,119.1454,102.2355
131.2547,113.8324,95.6035
131.8308,119.5686,102.4317
131.7067,114.0767,95.7636
132.8371,120.1807,102.4214
132.5015,114.5505,96.1026
133.1324,120.4849,102.8911
132.4521,114.6075,96.2779
133.9264,121.2928,103.5422
133.1207,115.5493,96.8017
135.2085,122.4279,104.2703
134.2042,116.5524,97.7172
134.6722,121.5824,103.1817
134.1158,116.7445,99.5302
133.983,120.8251,102.4179
133.7252,116.2577,99.3734
135.9929,122.3109,102.4069
132.9288,115.5818,98.6347
136.0954,122.3411,102.3366
132.0843,114.4919,97.4039
134.7935,121.3298,101.394
133.0024,115.5174,98.4372
134.1859,121.0826,101.4097
132.8561,115.5252,98.5712
135.0542,122.0169,102.4438
132.5146,115.3041,98.4355
135.8327,122.9279,103.5161
132.6471,115.4302,98.7046
137.2705,124.5531,105.2275
135.1943,118.0418,101.2688
136.4221,123.8987,104.9183
136.8622,119.6396,102.67
134.8154,122.6933,103.7245
136.2619,118.7693,101.3567
137.3427,124.9076,105.4853
132.9271,117.3719,101.5892
136.3391,123.846,104.36
135.3985,120.3652,104.7706
134.9352,122.9236,104.118
136.862,121.5744,106.2963
134.5866,122.661,104.0192
133.7001,117.2286,99.3878
134.2741,122.2892,103.3921
131.8259,115.1354,97.8985
134.0204,121.8659,102.7889
132.7818,116.4072,98.5316
135.5286,123.0541,103.7236
131.8166,115.4564,97.8195
132.3932,119.7679,101.1405
131.7554,115.4652,97.7164
131.5231,119.3324,101.1191
132.2847,115.9209,98.1406
130.4017,118.5397,100.7863
132.9319,116.4318,98.3562
129.1007,117.5935,100.5104
132.3137,115.4244,96.7156
129.2957,117.9908,100.6481
132.8817,117.155,100.3535
128.5732,117.2538,100.6339
134.4405,118.7771,102.2068
128.4406,117.025,100.6086
136.2085,120.7917,104.3043
128.2843,116.9584,100.3254
137.1453,121.7721,105.4154
128.5307,117.2625,100.5554
137.8214,122.1268,105.5798
128.5986,117.3471,100.5102
137.1866,121.5935,104.5071
126.7819,115.9534,99.0711
137.6982,122.0407,105.0584
125.8702,115.0861,98.8096
138.2378,122.7093,105.7464
128.0769,117.2617,100.5706
138.4521,122.8576,106.0266
128.9315,118.1264,101.4957
139.1645,123.7667,107.3179
128.9847,118.3846,101.8194
139.0021,123.0683,104.9822
128.0383,117.508,101.2721
135.9995,119.6552,101.6058
127.4892,117.389,101.4065
133.9052,117.6574,99.8578
126.9865,117.0108,101.1124
131.3207,115.1405,97.6696
126.5876,117.0668,101.6982
129.9848,113.6847,96.7221
125.8733,116.4166,101.3662
128.0213,111.9213,95.0774
128.7055,118.46,101.9192
128.1335,111.7673,94.4417
129.92,119.5941,102.9666
131.9185,122.0284,105.6373
132.2316,122.563,106.0458
135.6917,125.3651,108.2886
136.6034,125.9494,108.7607
136.7051,125.711,108.0026
133.8399,122.6219,105.453
132.7507,121.5053,104.6795
133.4624,122.1508,104.8486
135.1844,123.156,105.6436
133.7745,121.805,104.3043
132.3064,120.5242,103.3832
131.8981,120.5464,103.658
132.6468,121.3482,104.5224
132.5695,121.5322,104.4207
130.9726,120.1749,103.5519
130.6209,120.1455,103.604
132.6876,121.6302,104.4151
132.3798,120.9488,103.5394
130.7035,119.636,102.607
130.9922,120.0869,103.1664
130.967,120.0621,103.1787
131.3914,120.522,103.4388
131.6596,120.8515,103.7688
132.7635,121.78,104.3784
133.7797,122.7102,105.1073
132.637,120.9319,103.2036
131.3057,119.4347,101.4773
130.2306,118.2454,100.579
130.3457,118.0018,100.285
129.5857,117.2312,99.7337
129.414,117.3189,99.948
128.3914,116.6442,99.5043
127.9517,116.4342,99.352
128.5209,117.0772,100.3174
129.549,118.3006,101.4024
128.495,117.5303,101.2995
130.133,118.9656,102.2292
130.0218,118.8307,102.1507
131.396,120.3697,103.4175
130.205,119.7166,103.4186
129.39,118.9886,103.0297
132.1002,120.9599,104.0306
131.474,119.8006,102.345
129.6002,118.1259,100.9945
129.3631,118.0382,101.2272
129.0611,117.8869,101.4333
129.4055,118.215,101.6925
129.2634,118.2408,101.4619
128.2771,117.1874,100.8712
129.001,117.7457,101.0218
129.1889,117.7292,101.1345
128.8694,117.5385,100.8303
128.8226,117.4648,100.4982
128.9932,117.6417,100.9203
133.0561,121.3905,103.5523
134.9769,122.3184,103.9567
132.5112,119.8178,101.6544
133.1635,120.6909,102.2222
132.0869,120.0076,102.0076
130.418,118.9059,101.6112
130.1922,118.7202,101.6412
128.9873,117.8743,100.9538
130.1325,118.8125,102.0204
